"~start_node_id","~start_node_labels","~start_node_property_name","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_name"
"549","Author","Haque, Rakib Ul","WROTE_A_PAPER_WITH","550","Author","Hasan, A. S. M. Touhidul"
"551","Author","Lv, Xiaowen","WROTE_A_PAPER_WITH","552","Author","Wang, Zhangquan"
"553","Author","Ning, Zhaolong","WROTE_A_PAPER_WITH","554","Author","Wang, Guoyin"
"555","Author","Agilandeeswari, L.","WROTE_A_PAPER_WITH","556","Author","Prabukumar, M."
"557","Author","Buyya, Rajkumar","WROTE_A_PAPER_WITH","558","Author","Sotiriadis, Stelios"
"559","Author","Li, Jiafeng","WROTE_A_PAPER_WITH","560","Author","Liu, Xiaoyu"
"561","Author","Qin, Xiaoqi","WROTE_A_PAPER_WITH","562","Author","Zhao, Xinlong"
"563","Author","Yuan, Zongyang","WROTE_A_PAPER_WITH","564","Author","Zhang, Qianzhen"
"414","Author","Huang, Tiansheng","WROTE_A_PAPER_WITH","565","Author","Li, Yin"
"566","Author","Chen, Yang","WROTE_A_PAPER_WITH","567","Author","Peng, Mingyang"
"568","Author","Li, Xiang-Yang","WROTE_A_PAPER_WITH","569","Author","Mao, Xufei"
"570","Author","Lam, Kwok-Yan","WROTE_A_PAPER_WITH","571","Author","Li, Qianwen"
"572","Author","Anwar, Adnan","WROTE_A_PAPER_WITH","573","Author","Islam, Md. Jahidul"
"574","Author","Haipeng, Yao","WROTE_A_PAPER_WITH","575","Author","Huanyu, Ye"
"576","Author","Chen, Min","WROTE_A_PAPER_WITH","577","Author","Fortino, Giancarlo"
"578","Author","Choi, Jinchun","WROTE_A_PAPER_WITH","579","Author","Wang, An"
"580","Author","Homayoun, Houman","WROTE_A_PAPER_WITH","581","Author","Rafatirad, Setareh"
"582","Author","Jothi, S.","WROTE_A_PAPER_WITH","583","Author","Thresa Jeniffer, J."
"584","Author","Hu, Kai","WROTE_A_PAPER_WITH","585","Author","Li, Yan-Bin"
"586","Author","Pugalenthi, Ramamurthy","WROTE_A_PAPER_WITH","587","Author","Suresh, K."
"588","Author","Raj, Sundeep","WROTE_A_PAPER_WITH","589","Author","Sharma, Abhay Kumar"
"590","Author","Abidi, Mustufa Haider","WROTE_A_PAPER_WITH","535","Author","Maddikunta, Praveen Kumar Reddy"
"591","Author","Liu, Bilan","WROTE_A_PAPER_WITH","592","Author","Mei, Jing"
"593","Author","Lyu, Yongqiang","WROTE_A_PAPER_WITH","594","Author","Yan, Fanxi"
"595","Author","Khan, Fazlullah","WROTE_A_PAPER_WITH","596","Author","Rahman, Md Arafatur"
"597","Author","Li, You","WROTE_A_PAPER_WITH","598","Author","Pei, Ling"
"599","Author","Chen, Chung-Hao","WROTE_A_PAPER_WITH","600","Author","Harahsheh, Khawlah"
"601","Author","Alouane, M. Turki-Hadj","WROTE_A_PAPER_WITH","602","Author","Khan, Arfat Ahmad"
"603","Author","Huang, Li","WROTE_A_PAPER_WITH","604","Author","Yuan, Aihua"
"605","Author","Liang, Qiaochu","WROTE_A_PAPER_WITH","606","Author","Zhang, Lifeng"
"607","Author","Jianjun, Liu","WROTE_A_PAPER_WITH","608","Author","Shafik, Wasswa"
"609","Author","Fan, Chunxiao","WROTE_A_PAPER_WITH","610","Author","Wu, Yuexin"
"611","Author","Li, Jianqiang","WROTE_A_PAPER_WITH","612","Author","Qiu, Chao"
"613","Author","Hu, Shushan","WROTE_A_PAPER_WITH","614","Author","O'Donnell, James"
"615","Author","Bisogni, Carmen","WROTE_A_PAPER_WITH","616","Author","Yu, Wangyang"
"617","Author","Akila, D.","WROTE_A_PAPER_WITH","618","Author","Humayun, Mamoona"
"619","Author","Hui, Pan","WROTE_A_PAPER_WITH","620","Author","Ou, Zhonghong"
"621","Author","Park, KiSung","WROTE_A_PAPER_WITH","622","Author","Park, Youngho"
"623","Author","Xie, Yi","WROTE_A_PAPER_WITH","624","Author","Zhu, Shufan"
"625","Author","Brar, Gursewak","WROTE_A_PAPER_WITH","626","Author","Rani, Shalli"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","628","Author","Li, Zhetao"
"629","Author","Braun, Torsten","WROTE_A_PAPER_WITH","630","Author","Zhao, Zhongliang"
"631","Author","Du, Peilun","WROTE_A_PAPER_WITH","632","Author","Zheng, Xiaolong"
"633","Author","Jiang, Guodong","WROTE_A_PAPER_WITH","634","Author","Wei, Xinchen"
"635","Author","Gao, Weiwei","WROTE_A_PAPER_WITH","636","Author","Yang, Wei"
"637","Author","Gupta, Shivam","WROTE_A_PAPER_WITH","638","Author","Singh, Aman"
"639","Author","Gupta, Brij B.","WROTE_A_PAPER_WITH","640","Author","Liu, Zheli"
"641","Author","Bouloukakis, Georgios","WROTE_A_PAPER_WITH","642","Author","Georgantas, Nikolaos"
"643","Author","Oliver, S. Gladson","WROTE_A_PAPER_WITH","644","Author","Purusothaman, T."
"645","Author","Cui, Yuan","WROTE_A_PAPER_WITH","646","Author","Virrokni, Michel X."
"647","Author","Fangmin, Xu","WROTE_A_PAPER_WITH","574","Author","Haipeng, Yao"
"648","Author","Jiao, Pengfei","WROTE_A_PAPER_WITH","649","Author","Qu, Guanjin"
"650","Author","Bahk, Saewoong","WROTE_A_PAPER_WITH","651","Author","Ock, Jinwoo"
"652","Author","Ficco, Massimo","WROTE_A_PAPER_WITH","653","Author","Shandilya, Shishir Kumar"
"654","Author","Jia, Hongbiao","WROTE_A_PAPER_WITH","655","Author","Sun, Songlin"
"656","Author","Bahr, Ryan","WROTE_A_PAPER_WITH","657","Author","Hester, Jimmy G."
"658","Author","Chen, Xuhang","WROTE_A_PAPER_WITH","659","Author","Yang, Lijing"
"660","Author","Anuradha, M.","WROTE_A_PAPER_WITH","661","Author","Jayasankar, T."
"662","Author","Cong, Peiyong","WROTE_A_PAPER_WITH","663","Author","Li, Haibo"
"664","Author","Li, Jian","WROTE_A_PAPER_WITH","665","Author","Zhou, Yuedan"
"666","Author","Gupta, Sumeet Kumar","WROTE_A_PAPER_WITH","667","Author","Liu, Yongpan"
"668","Author","HariKrishnan, S.","WROTE_A_PAPER_WITH","669","Author","Rajesh, G."
"670","Author","Alghazo, Jaafar M.","WROTE_A_PAPER_WITH","671","Author","Kalyanasundaram, V."
"672","Author","Long, Saiqin","WROTE_A_PAPER_WITH","673","Author","Teng, Haojun"
"450","Author","Bagavathiannan, Muthukumar","WROTE_A_PAPER_WITH","674","Author","Lin, Raymond"
"675","Author","Zhang, Fenglin","WROTE_A_PAPER_WITH","676","Author","Zhao, Langcheng"
"677","Author","Juyi, Qiao","WROTE_A_PAPER_WITH","678","Author","Weidong, Wang"
"679","Author","Liu, Aixia","WROTE_A_PAPER_WITH","680","Author","Wang, Yurong"
"681","Author","Ishibashi, Yutaka","WROTE_A_PAPER_WITH","682","Author","Memos, Vasileios A."
"683","Author","Huang, Cong","WROTE_A_PAPER_WITH","684","Author","Huang, Ying"
"685","Author","Aslam, Sheraz","WROTE_A_PAPER_WITH","686","Author","Mohsin, Syed Muhammad"
"687","Author","Elakiya, E.","WROTE_A_PAPER_WITH","688","Author","Manikandan, S."
"689","Author","Ding, Wenbo","WROTE_A_PAPER_WITH","690","Author","Lu, Chengyue"
"691","Author","Kapanigowda, Nithin Somehalli","WROTE_A_PAPER_WITH","692","Author","Vasanth, Shamanth"
"693","Author","Kientz, Julie A.","WROTE_A_PAPER_WITH","694","Author","Thomaz, Edison"
"695","Author","Yang, Liu","WROTE_A_PAPER_WITH","696","Author","Yao, Tianling"
"697","Author","Bhagat, Rajkumar","WROTE_A_PAPER_WITH","698","Author","Joshi, Piyush"
"184","Author","Ahmed, Syed Hassan","WROTE_A_PAPER_WITH","699","Author","Arshad, Sobia"
"700","Author","Huang, Lin","WROTE_A_PAPER_WITH","701","Author","Ren, Jing"
"702","Author","Jiang, Qiaojie","WROTE_A_PAPER_WITH","703","Author","Xie, Dongliang"
"704","Author","Chen, Feifei","WROTE_A_PAPER_WITH","705","Author","Chen, Liang"
"706","Author","Ke, Lishan","WROTE_A_PAPER_WITH","707","Author","Yan, Hongyang"
"708","Author","Li, Qiong","WROTE_A_PAPER_WITH","709","Author","Zhang, Liqiang"
"710","Author","Andejany, Murad","WROTE_A_PAPER_WITH","711","Author","Arul, Rajakumar"
"712","Author","Fung, Pak Lun","WROTE_A_PAPER_WITH","713","Author","Petäjä, Tuukka"
"714","Author","Li, Yuxi","WROTE_A_PAPER_WITH","715","Author","Zuo, Yue"
"716","Author","Chen, Liming","WROTE_A_PAPER_WITH","717","Author","Zhou, Wen"
"718","Author","Wang, Ge","WROTE_A_PAPER_WITH","719","Author","Zhao, Kun"
"720","Author","Agyekum, Kwame Agyeman-Prempeh","WROTE_A_PAPER_WITH","721","Author","Gyampomah, Christian Adumatta"
"722","Author","Chen, Deying","WROTE_A_PAPER_WITH","723","Author","Miao, Xiren"
"724","Author","Peng, Xiting","WROTE_A_PAPER_WITH","725","Author","Zhang, Chaofeng"
"726","Author","Kumar, E. Saravana","WROTE_A_PAPER_WITH","727","Author","Shafiq, Muhammad"
"728","Author","Constantinou, Soteris","WROTE_A_PAPER_WITH","729","Author","Zeinalipour-Yazti, Demetrios"
"730","Author","Li, Junbao","WROTE_A_PAPER_WITH","731","Author","Luo, Qing"
"732","Author","Gupta, Akshita","WROTE_A_PAPER_WITH","733","Author","Gupta, Sachin Kumar"
"734","Author","Peroulis, Dimitrios","WROTE_A_PAPER_WITH","735","Author","Seo, Dong-Hyun"
"736","Author","Bhunia, Swarup","WROTE_A_PAPER_WITH","737","Author","Zhang, Fengchao"
"273","Author","Luk, Man-Ho","WROTE_A_PAPER_WITH","738","Author","Ngai, Edith C. H."
"739","Author","Pegada, Naresh Kumar","WROTE_A_PAPER_WITH","740","Author","Rao, S. Govinda"
"741","Author","Nanjappan, Manikandan","WROTE_A_PAPER_WITH","742","Author","Premalatha, G."
"743","Author","Malik, Arun","WROTE_A_PAPER_WITH","727","Author","Shafiq, Muhammad"
"744","Author","Andriopoulos, Nikos","WROTE_A_PAPER_WITH","745","Author","Goulas, Georgios"
"746","Author","Song, Jingru","WROTE_A_PAPER_WITH","747","Author","Yu, Yu"
"748","Author","Ma, Yuanyuan","WROTE_A_PAPER_WITH","749","Author","Wang, Yunfan"
"750","Author","Shen, Yuhao","WROTE_A_PAPER_WITH","751","Author","Xi, Wei"
"752","Author","Zeng, Yingpei","WROTE_A_PAPER_WITH","753","Author","Zheng, Qiuhua"
"754","Author","Ahmad, Haseeb","WROTE_A_PAPER_WITH","755","Author","Xu, Guoai"
"756","Author","Senthilvel, N.","WROTE_A_PAPER_WITH","757","Author","Suseendhar, P."
"758","Author","Hafid, Abdelhakim Senhaji","WROTE_A_PAPER_WITH","759","Author","Wei, Jibo"
"760","Author","Qu, Yi","WROTE_A_PAPER_WITH","761","Author","Yang, Kun"
"762","Author","Li, Tuan","WROTE_A_PAPER_WITH","763","Author","Shi, Chuang"
"764","Author","Chen, Xingshu","WROTE_A_PAPER_WITH","765","Author","Wang, Yulong"
"766","Author","Chen, Chiung-An","WROTE_A_PAPER_WITH","767","Author","Li, Kuo-Chen"
"768","Author","Bagheri, Amir Behzad","WROTE_A_PAPER_WITH","769","Author","El-Refaei, Nesreen"
"770","Author","Ji, Xinyuan","WROTE_A_PAPER_WITH","771","Author","Zhao, Jizhong"
"772","Author","Tang, Jianheng","WROTE_A_PAPER_WITH","773","Author","Xie, Wenxuan"
"774","Author","Liu, Zhaowei","WROTE_A_PAPER_WITH","775","Author","Yang, Dong"
"776","Author","Tian, Liqin","WROTE_A_PAPER_WITH","777","Author","Tong, Yinghua"
"778","Author","Cheng, Xiuzhen","WROTE_A_PAPER_WITH","779","Author","Xiao, Yinhao"
"780","Author","Kim, Inwoong","WROTE_A_PAPER_WITH","781","Author","Patil, Ashish"
"782","Author","Adachi, Fumiyuki","WROTE_A_PAPER_WITH","783","Author","Wang, Cheng"
"784","Author","Fan, Pingyi","WROTE_A_PAPER_WITH","785","Author","Ni, Qiang"
"786","Author","Lu, Wenpeng","WROTE_A_PAPER_WITH","787","Author","Zhang, Xu"
"788","Author","Shen, Xiaoyuan","WROTE_A_PAPER_WITH","789","Author","Xie, Guoqi"
"790","Author","Chaurasiya, Vijay Kumar","WROTE_A_PAPER_WITH","791","Author","Mishra, Sourav"
"792","Author","Gupta, Saurabh","WROTE_A_PAPER_WITH","793","Author","Kannan, Deeba"
"794","Author","Busart, Carl","WROTE_A_PAPER_WITH","795","Author","Khan, Azim"
"796","Author","Cho, Seongkyung","WROTE_A_PAPER_WITH","797","Author","Mossberger, Karen"
"798","Author","Balazinska, Magdalena","WROTE_A_PAPER_WITH","799","Author","Rector, Kyle"
"800","Author","Ahmed, Fatima Rayan Awad","WROTE_A_PAPER_WITH","801","Author","Hasan, Mohammad Kamrul"
"802","Author","Yu, Zhiyong","WROTE_A_PAPER_WITH","803","Author","Zheng, Xiangping"
"804","Author","Chowdhry, Bhawani Shankar","WROTE_A_PAPER_WITH","805","Author","Rodrigues, J.P.C."
"806","Author","Bebortta, Sujit","WROTE_A_PAPER_WITH","807","Author","Isabona, Joseph"
"808","Author","Jin, Renyun","WROTE_A_PAPER_WITH","809","Author","Yu, Bin"
"810","Author","Qiang, Yiyang","WROTE_A_PAPER_WITH","811","Author","Zhang, Zhaoyang"
"812","Author","Yan, Haonan","WROTE_A_PAPER_WITH","813","Author","Zheng, Xianchun"
"814","Author","Lee, Seokcheol","WROTE_A_PAPER_WITH","815","Author","Shon, Taeshik"
"816","Author","Li, Gang","WROTE_A_PAPER_WITH","817","Author","Wu, Zhaolong"
"818","Author","Loia, Vincenzo","WROTE_A_PAPER_WITH","616","Author","Yu, Wangyang"
"819","Author","Liang, Zhonghao","WROTE_A_PAPER_WITH","820","Author","Liao, Yunlong"
"821","Author","Jung, Peter","WROTE_A_PAPER_WITH","822","Author","Wild, Thorsten"
"823","Author","Pan, Li-Wen","WROTE_A_PAPER_WITH","824","Author","Rahman, Amatur"
"825","Author","Jain, Pulkit","WROTE_A_PAPER_WITH","826","Author","Masud, Mehedi"
"827","Author","Alghamdi, Abdullah","WROTE_A_PAPER_WITH","828","Author","Zhu, Jiang"
"829","Author","Liu, Yilin","WROTE_A_PAPER_WITH","830","Author","Zhang, Shijia"
"831","Author","Rajendran, Surendran","WROTE_A_PAPER_WITH","832","Author","Thanarajan, Tamilvizhi"
"833","Author","Thatikonda, Ramya","WROTE_A_PAPER_WITH","834","Author","Vishwakarma, Santosh"
"835","Author","Bal, Henri","WROTE_A_PAPER_WITH","836","Author","He, Ting"
"837","Author","Jia, Qiannan","WROTE_A_PAPER_WITH","838","Author","Ma, Chaofan"
"839","Author","Chen, Weiwei","WROTE_A_PAPER_WITH","840","Author","Wang, Lei"
"841","Author","Ni, Ruiwen","WROTE_A_PAPER_WITH","842","Author","Sun, Yuheng"
"843","Author","Raghav, R. Srinivasa","WROTE_A_PAPER_WITH","844","Author","Vairavasundaram, Subramaniyaswamy"
"845","Author","Cilfone, Antonio","WROTE_A_PAPER_WITH","846","Author","Yu, Yingjie"
"847","Author","Gupta, Shashi Kant","WROTE_A_PAPER_WITH","848","Author","Parveen, Fatima"
"849","Author","Gong, Yi","WROTE_A_PAPER_WITH","850","Author","Srivastava, Gautam"
"851","Author","Feng, Yong","WROTE_A_PAPER_WITH","852","Author","Lv, Haixin"
"853","Author","Lu, Bing","WROTE_A_PAPER_WITH","854","Author","Xiao, Yang"
"855","Author","Wang, Sihua","WROTE_A_PAPER_WITH","856","Author","Yin, Changchuan"
"857","Author","Pandey, Hari Mohan","WROTE_A_PAPER_WITH","858","Author","Senapati, Dilip"
"859","Author","Uddin, M. Irfan","WROTE_A_PAPER_WITH","860","Author","Ullah, Insaf"
"861","Author","Cui, Tao","WROTE_A_PAPER_WITH","862","Author","Zeng, Lieguang"
"863","Author","Kunaseth, Narin","WROTE_A_PAPER_WITH","864","Author","Punyabukkana, Proadpran"
"576","Author","Chen, Min","WROTE_A_PAPER_WITH","865","Author","Yang, Laurence Tianruo"
"866","Author","Li, Zengxiang","WROTE_A_PAPER_WITH","867","Author","Wang, Xiao"
"868","Author","Haider, Syed Ali","WROTE_A_PAPER_WITH","869","Author","Tahir, Hasan"
"870","Author","Muhammad, Khan","WROTE_A_PAPER_WITH","871","Author","Wang, Guojun"
"577","Author","Fortino, Giancarlo","WROTE_A_PAPER_WITH","872","Author","Pasha, Muhammad Fermi"
"873","Author","Li, Zhigang","WROTE_A_PAPER_WITH","874","Author","Liu, Miao"
"875","Author","Liu, Sen","WROTE_A_PAPER_WITH","876","Author","Lu, Rongxing"
"877","Author","Foytik, Peter","WROTE_A_PAPER_WITH","878","Author","Shetty, Sachin"
"879","Author","Bhatlawande, Shripad","WROTE_A_PAPER_WITH","880","Author","Cholke, Puja"
"881","Author","Liu, Charles Zhechao","WROTE_A_PAPER_WITH","882","Author","Zhuang, Ruhan"
"889","Author","Wu, Junhua","WROTE_A_PAPER_WITH","317","Author","Zhang, Ying"
"21","Author","Han, Zhu","WROTE_A_PAPER_WITH","920","Author","Xiao, Liang"
"931","Author","Lu, Lei","WROTE_A_PAPER_WITH","305","Author","Thompson, Robert"
"124","Author","Loh, Po-Shen","WROTE_A_PAPER_WITH","932","Author","Wang, Lucy Lu"
"957","Author","Wang, Mingyue","WROTE_A_PAPER_WITH","523","Author","Xu, Enliang"
"211","Author","Wang, Han","WROTE_A_PAPER_WITH","982","Author","Zong, Liang"
"987","Author","Huang, Teng","WROTE_A_PAPER_WITH","707","Author","Yan, Hongyang"
"1017","Author","Ding, Wenxiu","WROTE_A_PAPER_WITH","126","Author","Yang, Laurence T."
"553","Author","Ning, Zhaolong","WROTE_A_PAPER_WITH","1034","Author","Zhu, Xiaoqiang"
"1035","Author","Munea, Tewodros Legesse","WROTE_A_PAPER_WITH","815","Author","Shon, Taeshik"
"1050","Author","Bao, Yachuan","WROTE_A_PAPER_WITH","52","Author","Yu, Baoguo"
"1063","Author","Liu, Chunchi","WROTE_A_PAPER_WITH","522","Author","Wang, Shengling"
"1088","Author","Biswas, Utpal","WROTE_A_PAPER_WITH","193","Author","Lin, Jerry Chun-Wei"
"566","Author","Chen, Yang","WROTE_A_PAPER_WITH","1089","Author","Wang, Bi"
"165","Author","Liu, Wei","WROTE_A_PAPER_WITH","1120","Author","Zeng, Zhiwen"
"1153","Author","Siddiqui, Farhan","WROTE_A_PAPER_WITH","376","Author","Zeadally, Sherali"
"25","Author","Manikandan, Ramachandran","WROTE_A_PAPER_WITH","1162","Author","Patan, Rizwan"
"1165","Author","Hu, Yongyang","WROTE_A_PAPER_WITH","95","Author","Wang, Chao"
"1172","Author","Rong, Hong","WROTE_A_PAPER_WITH","494","Author","Shen, Xuemin"
"242","Author","Gupta, Deepak","WROTE_A_PAPER_WITH","1199","Author","de Albuquerque, Victor Hugo C."
"82","Author","Gupta, Maanak","WROTE_A_PAPER_WITH","1202","Author","Singelée, Dave"
"1205","Author","Strelzoff, Andrew","WROTE_A_PAPER_WITH","354","Author","Tari, Zahir"
"1229","Author","Li, Jing","WROTE_A_PAPER_WITH","275","Author","Ma, Bowen"
"1236","Author","Xue, Zhen","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"804","Author","Chowdhry, Bhawani Shankar","WROTE_A_PAPER_WITH","1311","Author","Haque, Muhammad Reazul"
"430","Author","Chen, Zhigang","WROTE_A_PAPER_WITH","1332","Author","Zhang, Deyu"
"1333","Author","Anatoly, Konev","WROTE_A_PAPER_WITH","576","Author","Chen, Min"
"415","Author","Li, Rui","WROTE_A_PAPER_WITH","1336","Author","Lin, Weiwei"
"106","Author","Shah, Munam Ali","WROTE_A_PAPER_WITH","1341","Author","Shahid, Huniya"
"1348","Author","Qiu, Xuesong","WROTE_A_PAPER_WITH","253","Author","Yang, Yang"
"470","Author","Ai, Bo","WROTE_A_PAPER_WITH","1358","Author","Xu, Jianpeng"
"568","Author","Li, Xiang-Yang","WROTE_A_PAPER_WITH","1359","Author","Yang, Panlong"
"602","Author","Khan, Arfat Ahmad","WROTE_A_PAPER_WITH","1360","Author","Menon, Sindhu P."
"876","Author","Lu, Rongxing","WROTE_A_PAPER_WITH","1367","Author","Ming, Yang"
"849","Author","Gong, Yi","WROTE_A_PAPER_WITH","1368","Author","Xiang, Wang"
"410","Author","He, Debiao","WROTE_A_PAPER_WITH","1385","Author","Nepal, Surya"
"1425","Author","Alam, Iqbal","WROTE_A_PAPER_WITH","828","Author","Zhu, Jiang"
"353","Author","Moustafa, Nour","WROTE_A_PAPER_WITH","1428","Author","Pi, Dechang"
"1436","Author","Islam, Sk Hafizul","WROTE_A_PAPER_WITH","622","Author","Park, Youngho"
"658","Author","Chen, Xuhang","WROTE_A_PAPER_WITH","1457","Author","Gao, Shuo"
"1462","Author","Zhao, Yanqi","WROTE_A_PAPER_WITH","313","Author","Zhao, Yi"
"1469","Author","Ha, Nguyen Hoang","WROTE_A_PAPER_WITH","14","Author","Kumar, Dasari Lokesh Sai"
"1476","Author","Hassan Ahmed, Syed","WROTE_A_PAPER_WITH","870","Author","Muhammad, Khan"
"627","Author","Guo, Song","WROTE_A_PAPER_WITH","1479","Author","Xu, Wenyao"
"787","Author","Zhang, Xu","WROTE_A_PAPER_WITH","1487","Author","Zou, Sanyong"
"1496","Author","Alassery, Fawaz","WROTE_A_PAPER_WITH","727","Author","Shafiq, Muhammad"
"1497","Author","Das, Banee Bandana","WROTE_A_PAPER_WITH","409","Author","Mohanty, Saraju P."
"816","Author","Li, Gang","WROTE_A_PAPER_WITH","1498","Author","Noor, Alam"
"1540","Author","Wang, Xianbin","WROTE_A_PAPER_WITH","60","Author","Zhang, Yu"
"146","Author","Wang, Li-Chun","WROTE_A_PAPER_WITH","1567","Author","Yu, Chih-Min"
"570","Author","Lam, Kwok-Yan","WROTE_A_PAPER_WITH","1576","Author","Yang, Mengmeng"
"89","Author","Long, Hoang Viet","WROTE_A_PAPER_WITH","1597","Author","Sangeetha, A."
"1617","Author","Khosravi, Mohammad Reza","WROTE_A_PAPER_WITH","46","Author","Xu, Xiaolong"
"1638","Author","Hariri, Salim","WROTE_A_PAPER_WITH","409","Author","Mohanty, Saraju P."
"1695","Author","Peng, Sancheng","WROTE_A_PAPER_WITH","871","Author","Wang, Guojun"
"806","Author","Bebortta, Sujit","WROTE_A_PAPER_WITH","1718","Author","Roy, Diptendu Sinha"
"782","Author","Adachi, Fumiyuki","WROTE_A_PAPER_WITH","157","Author","Peng, Yang"
"359","Author","Baskar, S.","WROTE_A_PAPER_WITH","1741","Author","Sundarasekar, Revathi"
"179","Author","Lu, Weidang","WROTE_A_PAPER_WITH","1749","Author","Zhao, Nan"
"47","Author","Li, Beibei","WROTE_A_PAPER_WITH","1750","Author","Ma, Shang"
"1799","Author","Gao, Wei","WROTE_A_PAPER_WITH","140","Author","Wei, Wei"
"1806","Author","Fogarty, James","WROTE_A_PAPER_WITH","693","Author","Kientz, Julie A."
"1834","Author","John, A.","WROTE_A_PAPER_WITH","193","Author","Lin, Jerry Chun-Wei"
"22","Author","Liu, Qiang","WROTE_A_PAPER_WITH","1918","Author","Yu, Keping"
"463","Author","Chiroma, Haruna","WROTE_A_PAPER_WITH","1958","Author","Hashem, Ibrahim Abaker Targio"
"622","Author","Park, Youngho","WROTE_A_PAPER_WITH","1975","Author","Tekchandani, Prakash"
"1992","Author","Liu, Xingcheng","WROTE_A_PAPER_WITH","623","Author","Xie, Yi"
"2009","Author","Zeng, Daniel Dajun","WROTE_A_PAPER_WITH","632","Author","Zheng, Xiaolong"
"2032","Author","Chen, Zhiyi","WROTE_A_PAPER_WITH","461","Author","Zhou, Jun"
"875","Author","Liu, Sen","WROTE_A_PAPER_WITH","2033","Author","Ren, Zhangjun"
"107","Author","Rawat, Danda B.","WROTE_A_PAPER_WITH","2043","Author","Stewart, Justin"
"2044","Author","Feng, Yan","WROTE_A_PAPER_WITH","50","Author","Zhang, Lin"
"2067","Author","Anwar Ali, Zain","WROTE_A_PAPER_WITH","727","Author","Shafiq, Muhammad"
"2080","Author","Dev, Kapal","WROTE_A_PAPER_WITH","577","Author","Fortino, Giancarlo"
"638","Author","Singh, Aman","WROTE_A_PAPER_WITH","2111","Author","Siwach, Sweety"
"59","Author","Li, Shining","WROTE_A_PAPER_WITH","2127","Author","Yang, Zhe"
"2137","Author","Singh, Amit Kumar","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"2140","Author","Sun, Xinghua","WROTE_A_PAPER_WITH","203","Author","Zhang, Jun"
"508","Author","Das, Ashok Kumar","WROTE_A_PAPER_WITH","509","Author","Khan, Muhammad Khurram"
"2164","Author","Agoulmine, Nazim","WROTE_A_PAPER_WITH","593","Author","Lyu, Yongqiang"
"2172","Author","Chen, Lu","WROTE_A_PAPER_WITH","317","Author","Zhang, Ying"
"2189","Author","Jovanov, Emil","WROTE_A_PAPER_WITH","297","Author","Song, Houbing"
"542","Author","Abouhawwash, Mohamed","WROTE_A_PAPER_WITH","2190","Author","Dayananda, P."
"289","Author","Cheng, Bo","WROTE_A_PAPER_WITH","2197","Author","Huang, Jiwei"
"289","Author","Cheng, Bo","WROTE_A_PAPER_WITH","2200","Author","Ji, Yang"
