"~id","~start_node_id","~end_node_id","~relationship_type"
"146981","35867","187","WROTE_A_PAPER_WITH"
"146996","170","14065","WROTE_A_PAPER_WITH"
"147012","306","11213","WROTE_A_PAPER_WITH"
"147031","15929","354","WROTE_A_PAPER_WITH"
"147037","44106","100","WROTE_A_PAPER_WITH"
"147043","36866","870","WROTE_A_PAPER_WITH"
"147049","45322","126","WROTE_A_PAPER_WITH"
"147068","147","26292","WROTE_A_PAPER_WITH"
"147069","1129","46","WROTE_A_PAPER_WITH"
"147083","253","11299","WROTE_A_PAPER_WITH"
"147085","31138","201","WROTE_A_PAPER_WITH"
"147107","17137","859","WROTE_A_PAPER_WITH"
"147109","1408","148","WROTE_A_PAPER_WITH"
"147116","22391","127","WROTE_A_PAPER_WITH"
"147122","3448","717","WROTE_A_PAPER_WITH"
"147127","471","10225","WROTE_A_PAPER_WITH"
"147128","17585","282","WROTE_A_PAPER_WITH"
"147139","4004","826","WROTE_A_PAPER_WITH"
"147144","693","3179","WROTE_A_PAPER_WITH"
"147149","2040","850","WROTE_A_PAPER_WITH"
"147166","333","30357","WROTE_A_PAPER_WITH"
"147171","5473","118","WROTE_A_PAPER_WITH"
"147212","284","12835","WROTE_A_PAPER_WITH"
"147239","7597","840","WROTE_A_PAPER_WITH"
"147247","19380","801","WROTE_A_PAPER_WITH"
"147256","792","11977","WROTE_A_PAPER_WITH"
"147258","157","12296","WROTE_A_PAPER_WITH"
"147261","4167","386","WROTE_A_PAPER_WITH"
"147262","178","14614","WROTE_A_PAPER_WITH"
"147267","876","312","WROTE_A_PAPER_WITH"
"147272","332","873","WROTE_A_PAPER_WITH"
"147278","462","28828","WROTE_A_PAPER_WITH"
"147280","10208","148","WROTE_A_PAPER_WITH"
"147282","507","32521","WROTE_A_PAPER_WITH"
"147286","861","2850","WROTE_A_PAPER_WITH"
"147289","11064","494","WROTE_A_PAPER_WITH"
"147299","4480","784","WROTE_A_PAPER_WITH"
"147304","876","5293","WROTE_A_PAPER_WITH"
"147307","4294","416","WROTE_A_PAPER_WITH"
"147316","22709","90","WROTE_A_PAPER_WITH"
"147318","94","909","WROTE_A_PAPER_WITH"
"147333","40265","611","WROTE_A_PAPER_WITH"
"147335","10109","262","WROTE_A_PAPER_WITH"
"147338","578","4263","WROTE_A_PAPER_WITH"
"147345","15516","475","WROTE_A_PAPER_WITH"
"147351","7397","638","WROTE_A_PAPER_WITH"
"147357","28159","382","WROTE_A_PAPER_WITH"
"147374","39603","740","WROTE_A_PAPER_WITH"
"147383","11504","717","WROTE_A_PAPER_WITH"
"147384","165","25073","WROTE_A_PAPER_WITH"
"147407","44781","865","WROTE_A_PAPER_WITH"
"147429","2510","203","WROTE_A_PAPER_WITH"
"147445","840","4047","WROTE_A_PAPER_WITH"
"147464","105","36225","WROTE_A_PAPER_WITH"
"147487","8247","337","WROTE_A_PAPER_WITH"
"147495","12527","840","WROTE_A_PAPER_WITH"
"147496","29221","426","WROTE_A_PAPER_WITH"
"147506","208","23650","WROTE_A_PAPER_WITH"
"147510","37519","30","WROTE_A_PAPER_WITH"
"147515","509","3372","WROTE_A_PAPER_WITH"
"147532","23398","253","WROTE_A_PAPER_WITH"
"147536","8122","351","WROTE_A_PAPER_WITH"
"147548","99","11023","WROTE_A_PAPER_WITH"
"147554","240","55","WROTE_A_PAPER_WITH"
"147564","153","2040","WROTE_A_PAPER_WITH"
"147570","289","333","WROTE_A_PAPER_WITH"
"147578","232","13082","WROTE_A_PAPER_WITH"
"147580","712","29075","WROTE_A_PAPER_WITH"
"147594","640","2426","WROTE_A_PAPER_WITH"
"147596","414","23186","WROTE_A_PAPER_WITH"
"147599","448","14861","WROTE_A_PAPER_WITH"
"147610","21805","95","WROTE_A_PAPER_WITH"
"147613","22455","831","WROTE_A_PAPER_WITH"
"147615","557","16234","WROTE_A_PAPER_WITH"
"147617","7698","535","WROTE_A_PAPER_WITH"
"147632","847","35811","WROTE_A_PAPER_WITH"
"147640","783","1180","WROTE_A_PAPER_WITH"
"147645","560","43520","WROTE_A_PAPER_WITH"
"147678","667","32671","WROTE_A_PAPER_WITH"
"147692","5759","59","WROTE_A_PAPER_WITH"
"147694","9976","694","WROTE_A_PAPER_WITH"
"147696","17314","31","WROTE_A_PAPER_WITH"
"147719","124","12562","WROTE_A_PAPER_WITH"
"147735","321","22300","WROTE_A_PAPER_WITH"
"147740","26389","101","WROTE_A_PAPER_WITH"
"147755","24198","275","WROTE_A_PAPER_WITH"
"147757","595","11363","WROTE_A_PAPER_WITH"
"147759","785","1325","WROTE_A_PAPER_WITH"
"147767","576","16371","WROTE_A_PAPER_WITH"
"147774","494","5986","WROTE_A_PAPER_WITH"
"147787","137","19137","WROTE_A_PAPER_WITH"
"147791","253","14142","WROTE_A_PAPER_WITH"
"147794","761","29692","WROTE_A_PAPER_WITH"
"147809","53","316","WROTE_A_PAPER_WITH"
"147810","7389","193","WROTE_A_PAPER_WITH"
"147817","32003","469","WROTE_A_PAPER_WITH"
"147820","24634","159","WROTE_A_PAPER_WITH"
"147824","32379","297","WROTE_A_PAPER_WITH"
"147839","835","6395","WROTE_A_PAPER_WITH"
"147846","13236","203","WROTE_A_PAPER_WITH"
"147856","35806","357","WROTE_A_PAPER_WITH"
"147866","34810","636","WROTE_A_PAPER_WITH"
"147874","9801","529","WROTE_A_PAPER_WITH"
"147884","3700","95","WROTE_A_PAPER_WITH"
"147893","24677","509","WROTE_A_PAPER_WITH"
"147905","2774","370","WROTE_A_PAPER_WITH"
"147940","9694","96","WROTE_A_PAPER_WITH"
"147945","256","3664","WROTE_A_PAPER_WITH"
"147950","14856","267","WROTE_A_PAPER_WITH"
"147964","656","1116","WROTE_A_PAPER_WITH"
"147966","193","9038","WROTE_A_PAPER_WITH"
"147973","37803","725","WROTE_A_PAPER_WITH"
"147974","557","16233","WROTE_A_PAPER_WITH"
"147976","165","7073","WROTE_A_PAPER_WITH"
"147978","16","26589","WROTE_A_PAPER_WITH"
"147992","428","577","WROTE_A_PAPER_WITH"
"147993","79","25784","WROTE_A_PAPER_WITH"
"148000","542","22805","WROTE_A_PAPER_WITH"
"148009","79","3627","WROTE_A_PAPER_WITH"
"148010","288","31173","WROTE_A_PAPER_WITH"
"148013","24113","525","WROTE_A_PAPER_WITH"
"148016","790","46769","WROTE_A_PAPER_WITH"
"148017","21","17245","WROTE_A_PAPER_WITH"
"148067","17867","374","WROTE_A_PAPER_WITH"
"148070","410","20534","WROTE_A_PAPER_WITH"
"148076","242","1352","WROTE_A_PAPER_WITH"
"148097","5669","177","WROTE_A_PAPER_WITH"
"148106","79","42903","WROTE_A_PAPER_WITH"
"148107","9203","811","WROTE_A_PAPER_WITH"
"148110","44213","703","WROTE_A_PAPER_WITH"
"148123","4326","859","WROTE_A_PAPER_WITH"
"148127","29773","317","WROTE_A_PAPER_WITH"
"148128","577","6356","WROTE_A_PAPER_WITH"
"148144","639","3846","WROTE_A_PAPER_WITH"
"148158","38151","107","WROTE_A_PAPER_WITH"
"148159","12234","253","WROTE_A_PAPER_WITH"
"148176","232","26590","WROTE_A_PAPER_WITH"
"148184","39656","376","WROTE_A_PAPER_WITH"
"148190","15233","381","WROTE_A_PAPER_WITH"
"148204","861","3870","WROTE_A_PAPER_WITH"
"148220","8196","585","WROTE_A_PAPER_WITH"
"148221","297","20269","WROTE_A_PAPER_WITH"
"148223","839","12527","WROTE_A_PAPER_WITH"
"148224","21","12652","WROTE_A_PAPER_WITH"
"148232","522","9143","WROTE_A_PAPER_WITH"
"148246","442","3438","WROTE_A_PAPER_WITH"
"148262","27663","455","WROTE_A_PAPER_WITH"
"148265","15768","864","WROTE_A_PAPER_WITH"
"148269","215","8650","WROTE_A_PAPER_WITH"
"148285","17290","197","WROTE_A_PAPER_WITH"
"148289","595","44299","WROTE_A_PAPER_WITH"
"148303","508","29753","WROTE_A_PAPER_WITH"
"148317","14636","241","WROTE_A_PAPER_WITH"
"148322","16948","775","WROTE_A_PAPER_WITH"
"148325","7040","331","WROTE_A_PAPER_WITH"
"148329","19488","178","WROTE_A_PAPER_WITH"
"148331","778","3367","WROTE_A_PAPER_WITH"
"148332","29516","126","WROTE_A_PAPER_WITH"
"148346","5647","494","WROTE_A_PAPER_WITH"
"148353","11423","640","WROTE_A_PAPER_WITH"
"148359","708","5266","WROTE_A_PAPER_WITH"
"148375","488","5337","WROTE_A_PAPER_WITH"
"148379","25726","707","WROTE_A_PAPER_WITH"
"148385","38502","46","WROTE_A_PAPER_WITH"
"148443","25121","253","WROTE_A_PAPER_WITH"
"148445","801","28271","WROTE_A_PAPER_WITH"
"148449","622","14289","WROTE_A_PAPER_WITH"
"148453","2330","89","WROTE_A_PAPER_WITH"
"148477","34055","376","WROTE_A_PAPER_WITH"
"148478","933","765","WROTE_A_PAPER_WITH"
"148507","536","11946","WROTE_A_PAPER_WITH"
"148528","19121","7","WROTE_A_PAPER_WITH"
"148535","57","6137","WROTE_A_PAPER_WITH"
"148543","21501","90","WROTE_A_PAPER_WITH"
"148547","9231","455","WROTE_A_PAPER_WITH"
"148555","14391","530","WROTE_A_PAPER_WITH"
"148565","43874","122","WROTE_A_PAPER_WITH"
"148575","434","934","WROTE_A_PAPER_WITH"
"148596","17729","267","WROTE_A_PAPER_WITH"
"148603","933","434","WROTE_A_PAPER_WITH"
"148606","31041","815","WROTE_A_PAPER_WITH"
"148620","1053","765","WROTE_A_PAPER_WITH"
"148630","172","25277","WROTE_A_PAPER_WITH"
"148692","525","1507","WROTE_A_PAPER_WITH"
"148696","38775","295","WROTE_A_PAPER_WITH"
"148697","22","20505","WROTE_A_PAPER_WITH"
"148701","26578","461","WROTE_A_PAPER_WITH"
"148703","577","4641","WROTE_A_PAPER_WITH"
"148717","127","2120","WROTE_A_PAPER_WITH"
"148724","40197","284","WROTE_A_PAPER_WITH"
"148728","45305","30","WROTE_A_PAPER_WITH"
"148753","24277","865","WROTE_A_PAPER_WITH"
"148757","127","40975","WROTE_A_PAPER_WITH"
"148758","25398","30","WROTE_A_PAPER_WITH"
"148759","31199","148","WROTE_A_PAPER_WITH"
"148777","4643","376","WROTE_A_PAPER_WITH"
"148779","7945","718","WROTE_A_PAPER_WITH"
"148785","288","43943","WROTE_A_PAPER_WITH"
"148786","24602","421","WROTE_A_PAPER_WITH"
"148793","9123","717","WROTE_A_PAPER_WITH"
"148794","165","1886","WROTE_A_PAPER_WITH"
"148796","664","26992","WROTE_A_PAPER_WITH"
"148823","2284","188","WROTE_A_PAPER_WITH"
"148837","627","27760","WROTE_A_PAPER_WITH"
"148844","462","16194","WROTE_A_PAPER_WITH"
"148868","10010","50","WROTE_A_PAPER_WITH"
"148869","847","34594","WROTE_A_PAPER_WITH"
"148900","724","18771","WROTE_A_PAPER_WITH"
"148903","534","686","WROTE_A_PAPER_WITH"
"148904","79","33492","WROTE_A_PAPER_WITH"
"148906","127","2606","WROTE_A_PAPER_WITH"
"148912","332","39200","WROTE_A_PAPER_WITH"
"148914","215","8649","WROTE_A_PAPER_WITH"
"148921","12119","145","WROTE_A_PAPER_WITH"
"148927","611","17632","WROTE_A_PAPER_WITH"
"148931","4333","126","WROTE_A_PAPER_WITH"
"148937","20827","783","WROTE_A_PAPER_WITH"
"148940","453","2149","WROTE_A_PAPER_WITH"
"148944","33","9593","WROTE_A_PAPER_WITH"
"148961","515","42113","WROTE_A_PAPER_WITH"
"148965","1753","343","WROTE_A_PAPER_WITH"
"148975","14777","595","WROTE_A_PAPER_WITH"
"148980","576","36954","WROTE_A_PAPER_WITH"
"148984","6709","193","WROTE_A_PAPER_WITH"
"148988","57","11202","WROTE_A_PAPER_WITH"
"148989","850","50","WROTE_A_PAPER_WITH"
"148998","21","41482","WROTE_A_PAPER_WITH"
"149009","34446","376","WROTE_A_PAPER_WITH"
"149037","18920","376","WROTE_A_PAPER_WITH"
"149062","741","21512","WROTE_A_PAPER_WITH"
"149069","30722","394","WROTE_A_PAPER_WITH"
"149084","16552","62","WROTE_A_PAPER_WITH"
"149085","705","19708","WROTE_A_PAPER_WITH"
"149096","40806","619","WROTE_A_PAPER_WITH"
"149109","541","8530","WROTE_A_PAPER_WITH"
"149130","21","23360","WROTE_A_PAPER_WITH"
"149131","472","871","WROTE_A_PAPER_WITH"
"149134","576","25806","WROTE_A_PAPER_WITH"
"149138","208","510","WROTE_A_PAPER_WITH"
"149139","38714","561","WROTE_A_PAPER_WITH"
"149156","322","1041","WROTE_A_PAPER_WITH"
"149160","1737","36","WROTE_A_PAPER_WITH"
"149172","467","29285","WROTE_A_PAPER_WITH"
"149173","29852","140","WROTE_A_PAPER_WITH"
"149178","8919","331","WROTE_A_PAPER_WITH"
"149182","23228","107","WROTE_A_PAPER_WITH"
"149202","31204","437","WROTE_A_PAPER_WITH"
"149221","21346","253","WROTE_A_PAPER_WITH"
"149268","19455","421","WROTE_A_PAPER_WITH"
"149278","10198","494","WROTE_A_PAPER_WITH"
"149313","30041","114","WROTE_A_PAPER_WITH"
"149341","700","1201","WROTE_A_PAPER_WITH"
"149349","30561","717","WROTE_A_PAPER_WITH"
"149360","33628","127","WROTE_A_PAPER_WITH"
"149366","821","27750","WROTE_A_PAPER_WITH"
"149405","1531","60","WROTE_A_PAPER_WITH"
"149407","43438","15","WROTE_A_PAPER_WITH"
"149408","16185","816","WROTE_A_PAPER_WITH"
"149421","9981","279","WROTE_A_PAPER_WITH"
"149434","470","1507","WROTE_A_PAPER_WITH"
"149449","28170","90","WROTE_A_PAPER_WITH"
"149465","1918","339","WROTE_A_PAPER_WITH"
"149507","284","2909","WROTE_A_PAPER_WITH"
"149510","6177","636","WROTE_A_PAPER_WITH"
"149511","6111","114","WROTE_A_PAPER_WITH"
"149531","410","18756","WROTE_A_PAPER_WITH"
"149546","16889","423","WROTE_A_PAPER_WITH"
"149550","18917","421","WROTE_A_PAPER_WITH"
"149555","4741","337","WROTE_A_PAPER_WITH"
"149576","10086","193","WROTE_A_PAPER_WITH"
"149591","611","9813","WROTE_A_PAPER_WITH"
"149609","626","18492","WROTE_A_PAPER_WITH"
"149623","22708","331","WROTE_A_PAPER_WITH"
"149626","421","341","WROTE_A_PAPER_WITH"
"149628","667","21912","WROTE_A_PAPER_WITH"
"149639","69","3478","WROTE_A_PAPER_WITH"
"149644","840","25754","WROTE_A_PAPER_WITH"
"149657","35035","242","WROTE_A_PAPER_WITH"
"149674","11754","259","WROTE_A_PAPER_WITH"
"149695","29260","871","WROTE_A_PAPER_WITH"
"149713","176","8875","WROTE_A_PAPER_WITH"
"149718","88","15693","WROTE_A_PAPER_WITH"
"149724","93","17461","WROTE_A_PAPER_WITH"
"149738","28008","245","WROTE_A_PAPER_WITH"
"149786","13756","140","WROTE_A_PAPER_WITH"
"149791","7416","862","WROTE_A_PAPER_WITH"
"149800","292","7199","WROTE_A_PAPER_WITH"
"149812","508","15713","WROTE_A_PAPER_WITH"
"149814","16674","667","WROTE_A_PAPER_WITH"
"149832","10852","611","WROTE_A_PAPER_WITH"
"149837","667","32670","WROTE_A_PAPER_WITH"
"149847","72","25927","WROTE_A_PAPER_WITH"
"149854","535","3977","WROTE_A_PAPER_WITH"
"149907","7597","494","WROTE_A_PAPER_WITH"
"149919","698","12347","WROTE_A_PAPER_WITH"
"149934","43740","787","WROTE_A_PAPER_WITH"
"149949","170","3697","WROTE_A_PAPER_WITH"
"149951","5283","376","WROTE_A_PAPER_WITH"
"149962","12336","279","WROTE_A_PAPER_WITH"
"149970","30354","475","WROTE_A_PAPER_WITH"
"149974","577","30616","WROTE_A_PAPER_WITH"
"150000","23309","840","WROTE_A_PAPER_WITH"
"150014","503","26278","WROTE_A_PAPER_WITH"
"150039","10821","850","WROTE_A_PAPER_WITH"
"150048","9080","126","WROTE_A_PAPER_WITH"
"150049","209","34742","WROTE_A_PAPER_WITH"
"150052","7651","193","WROTE_A_PAPER_WITH"
"150066","570","26398","WROTE_A_PAPER_WITH"
"150072","17413","203","WROTE_A_PAPER_WITH"
"150074","829","4256","WROTE_A_PAPER_WITH"
"150077","3895","297","WROTE_A_PAPER_WITH"
"150079","576","10545","WROTE_A_PAPER_WITH"
"150086","3527","612","WROTE_A_PAPER_WITH"
"150112","636","4430","WROTE_A_PAPER_WITH"
"150131","467","42540","WROTE_A_PAPER_WITH"
"150155","695","2183","WROTE_A_PAPER_WITH"
"150159","638","5342","WROTE_A_PAPER_WITH"
"150170","21140","165","WROTE_A_PAPER_WITH"
"150173","2387","871","WROTE_A_PAPER_WITH"
"150194","35481","871","WROTE_A_PAPER_WITH"
"150201","701","1719","WROTE_A_PAPER_WITH"
"150211","45","4741","WROTE_A_PAPER_WITH"
"150232","18077","709","WROTE_A_PAPER_WITH"
"150235","2504","844","WROTE_A_PAPER_WITH"
"150236","518","33177","WROTE_A_PAPER_WITH"
"150241","21342","708","WROTE_A_PAPER_WITH"
"150247","147","36846","WROTE_A_PAPER_WITH"
"150266","37952","21","WROTE_A_PAPER_WITH"
"150273","18753","148","WROTE_A_PAPER_WITH"
"150274","3277","850","WROTE_A_PAPER_WITH"
"150278","24","11662","WROTE_A_PAPER_WITH"
"150291","423","179","WROTE_A_PAPER_WITH"
"150316","3585","443","WROTE_A_PAPER_WITH"
"150321","259","7524","WROTE_A_PAPER_WITH"
"150330","576","8153","WROTE_A_PAPER_WITH"
"150333","1377","852","WROTE_A_PAPER_WITH"
"150336","9592","33","WROTE_A_PAPER_WITH"
"150345","840","26101","WROTE_A_PAPER_WITH"
"150356","29068","138","WROTE_A_PAPER_WITH"
"150359","862","6835","WROTE_A_PAPER_WITH"
"150379","9864","640","WROTE_A_PAPER_WITH"
"150381","288","2197","WROTE_A_PAPER_WITH"
"150383","288","2200","WROTE_A_PAPER_WITH"
"150389","19425","203","WROTE_A_PAPER_WITH"
"150394","21980","727","WROTE_A_PAPER_WITH"
"150423","10001","536","WROTE_A_PAPER_WITH"
"150436","119","29989","WROTE_A_PAPER_WITH"
"150450","91","1308","WROTE_A_PAPER_WITH"
"150451","333","21157","WROTE_A_PAPER_WITH"
"150457","508","19587","WROTE_A_PAPER_WITH"
"150460","46844","253","WROTE_A_PAPER_WITH"
"150467","1169","636","WROTE_A_PAPER_WITH"
"150475","430","29784","WROTE_A_PAPER_WITH"
"150488","5162","717","WROTE_A_PAPER_WITH"
"150496","3050","855","WROTE_A_PAPER_WITH"
"150506","7042","544","WROTE_A_PAPER_WITH"
"150520","15432","653","WROTE_A_PAPER_WITH"
"150522","7386","727","WROTE_A_PAPER_WITH"
"150539","3527","703","WROTE_A_PAPER_WITH"
"150555","21","20262","WROTE_A_PAPER_WITH"
"150556","7542","360","WROTE_A_PAPER_WITH"
"150567","8101","784","WROTE_A_PAPER_WITH"
"150570","5087","505","WROTE_A_PAPER_WITH"
"150580","453","31941","WROTE_A_PAPER_WITH"
"150619","11414","626","WROTE_A_PAPER_WITH"
"150631","749","14510","WROTE_A_PAPER_WITH"
"150637","595","4112","WROTE_A_PAPER_WITH"
"150646","89","4864","WROTE_A_PAPER_WITH"
"150667","385","14568","WROTE_A_PAPER_WITH"
"150672","32240","271","WROTE_A_PAPER_WITH"
"150676","17742","504","WROTE_A_PAPER_WITH"
"150686","21683","253","WROTE_A_PAPER_WITH"
"150696","147","7073","WROTE_A_PAPER_WITH"
"150714","21008","638","WROTE_A_PAPER_WITH"
"150725","6592","203","WROTE_A_PAPER_WITH"
"150754","4324","331","WROTE_A_PAPER_WITH"
"150765","209","20961","WROTE_A_PAPER_WITH"
"150767","35545","783","WROTE_A_PAPER_WITH"
"150775","534","2449","WROTE_A_PAPER_WITH"
"150781","816","5935","WROTE_A_PAPER_WITH"
"150788","95","4786","WROTE_A_PAPER_WITH"
"150795","806","5217","WROTE_A_PAPER_WITH"
"150796","33722","764","WROTE_A_PAPER_WITH"
"150805","849","1736","WROTE_A_PAPER_WITH"
"150825","15822","6","WROTE_A_PAPER_WITH"
"150843","143","23100","WROTE_A_PAPER_WITH"
"150853","525","8691","WROTE_A_PAPER_WITH"
"150863","716","17722","WROTE_A_PAPER_WITH"
"150872","79","16482","WROTE_A_PAPER_WITH"
"150876","595","33344","WROTE_A_PAPER_WITH"
"150898","3210","840","WROTE_A_PAPER_WITH"
"150899","566","2379","WROTE_A_PAPER_WITH"
"150903","421","4630","WROTE_A_PAPER_WITH"
"150929","357","9329","WROTE_A_PAPER_WITH"
"150930","1191","442","WROTE_A_PAPER_WITH"
"150972","2967","688","WROTE_A_PAPER_WITH"
"150976","193","27471","WROTE_A_PAPER_WITH"
"150980","24","7930","WROTE_A_PAPER_WITH"
"150988","421","19526","WROTE_A_PAPER_WITH"
"150995","7027","271","WROTE_A_PAPER_WITH"
"151028","16671","107","WROTE_A_PAPER_WITH"
"151029","611","8156","WROTE_A_PAPER_WITH"
"151045","229","38390","WROTE_A_PAPER_WITH"
"151049","2399","147","WROTE_A_PAPER_WITH"
"151080","5029","363","WROTE_A_PAPER_WITH"
"151085","37695","586","WROTE_A_PAPER_WITH"
"151093","23663","840","WROTE_A_PAPER_WITH"
"151094","21","13444","WROTE_A_PAPER_WITH"
"151103","784","2881","WROTE_A_PAPER_WITH"
"151124","861","8622","WROTE_A_PAPER_WITH"
"151130","8221","775","WROTE_A_PAPER_WITH"
"151143","883","10703","WROTE_A_PAPER_WITH"
"151164","8917","157","WROTE_A_PAPER_WITH"
"151178","763","8834","WROTE_A_PAPER_WITH"
"151188","165","11384","WROTE_A_PAPER_WITH"
"151193","1139","501","WROTE_A_PAPER_WITH"
"151204","26291","878","WROTE_A_PAPER_WITH"
"151205","42106","50","WROTE_A_PAPER_WITH"
"151208","79","396","WROTE_A_PAPER_WITH"
"151211","18141","826","WROTE_A_PAPER_WITH"
"151235","1096","60","WROTE_A_PAPER_WITH"
"151268","12605","343","WROTE_A_PAPER_WITH"
"151280","778","23680","WROTE_A_PAPER_WITH"
"151286","580","22785","WROTE_A_PAPER_WITH"
"151310","24066","870","WROTE_A_PAPER_WITH"
"151328","657","18538","WROTE_A_PAPER_WITH"
"151329","705","1584","WROTE_A_PAPER_WITH"
"151349","14086","46","WROTE_A_PAPER_WITH"
"151363","37777","377","WROTE_A_PAPER_WITH"
"151381","7348","480","WROTE_A_PAPER_WITH"
"151382","733","17549","WROTE_A_PAPER_WITH"
"151419","876","709","WROTE_A_PAPER_WITH"
"151429","801","36714","WROTE_A_PAPER_WITH"
"151434","383","14974","WROTE_A_PAPER_WITH"
"151438","22603","875","WROTE_A_PAPER_WITH"
"151439","184","41033","WROTE_A_PAPER_WITH"
"151444","242","2569","WROTE_A_PAPER_WITH"
"151447","839","18126","WROTE_A_PAPER_WITH"
"151449","361","29157","WROTE_A_PAPER_WITH"
"151450","10316","140","WROTE_A_PAPER_WITH"
"151453","861","19919","WROTE_A_PAPER_WITH"
"151455","9563","822","WROTE_A_PAPER_WITH"
"151464","2893","297","WROTE_A_PAPER_WITH"
"151466","230","8692","WROTE_A_PAPER_WITH"
"151472","29849","881","WROTE_A_PAPER_WITH"
"151492","33858","867","WROTE_A_PAPER_WITH"
"151493","71","16530","WROTE_A_PAPER_WITH"
"151494","14873","840","WROTE_A_PAPER_WITH"
"151502","801","15397","WROTE_A_PAPER_WITH"
"151518","34618","50","WROTE_A_PAPER_WITH"
"151521","816","35887","WROTE_A_PAPER_WITH"
"151532","320","6959","WROTE_A_PAPER_WITH"
"151533","7854","409","WROTE_A_PAPER_WITH"
"151542","332","32035","WROTE_A_PAPER_WITH"
"151558","6096","381","WROTE_A_PAPER_WITH"
"151565","778","7873","WROTE_A_PAPER_WITH"
"151567","12985","503","WROTE_A_PAPER_WITH"
"151579","55","8194","WROTE_A_PAPER_WITH"
"151581","353","31684","WROTE_A_PAPER_WITH"
"151582","30969","219","WROTE_A_PAPER_WITH"
"151589","148","2103","WROTE_A_PAPER_WITH"
"151610","422","14627","WROTE_A_PAPER_WITH"
"151616","69","6857","WROTE_A_PAPER_WITH"
"151628","2592","332","WROTE_A_PAPER_WITH"
"151630","16009","196","WROTE_A_PAPER_WITH"
"151649","208","1121","WROTE_A_PAPER_WITH"
"151652","17556","390","WROTE_A_PAPER_WITH"
"151655","27736","426","WROTE_A_PAPER_WITH"
"151656","44933","434","WROTE_A_PAPER_WITH"
"151664","7944","718","WROTE_A_PAPER_WITH"
"151666","322","305","WROTE_A_PAPER_WITH"
"151672","931","322","WROTE_A_PAPER_WITH"
"151677","284","11622","WROTE_A_PAPER_WITH"
"151690","321","22158","WROTE_A_PAPER_WITH"
"151691","31895","376","WROTE_A_PAPER_WITH"
"151704","410","23206","WROTE_A_PAPER_WITH"
"151716","2718","127","WROTE_A_PAPER_WITH"
"151734","627","2711","WROTE_A_PAPER_WITH"
"151755","617","9056","WROTE_A_PAPER_WITH"
"151756","165","24366","WROTE_A_PAPER_WITH"
"151759","209","3635","WROTE_A_PAPER_WITH"
"151776","4796","100","WROTE_A_PAPER_WITH"
"151778","29097","659","WROTE_A_PAPER_WITH"
"151780","12954","751","WROTE_A_PAPER_WITH"
"151781","38380","54","WROTE_A_PAPER_WITH"
"151783","365","25939","WROTE_A_PAPER_WITH"
"151785","104","21487","WROTE_A_PAPER_WITH"
"151789","343","42961","WROTE_A_PAPER_WITH"
"151793","91","20585","WROTE_A_PAPER_WITH"
"151799","26","28910","WROTE_A_PAPER_WITH"
"151800","626","11415","WROTE_A_PAPER_WITH"
"151812","321","1931","WROTE_A_PAPER_WITH"
"151824","593","5601","WROTE_A_PAPER_WITH"
"151849","543","38993","WROTE_A_PAPER_WITH"
"151851","44354","203","WROTE_A_PAPER_WITH"
"151860","3726","850","WROTE_A_PAPER_WITH"
"151864","178","41253","WROTE_A_PAPER_WITH"
"151872","60","4389","WROTE_A_PAPER_WITH"
"151876","19913","577","WROTE_A_PAPER_WITH"
"151878","4813","719","WROTE_A_PAPER_WITH"
"151884","24699","90","WROTE_A_PAPER_WITH"
"151902","45594","850","WROTE_A_PAPER_WITH"
"151953","21","3050","WROTE_A_PAPER_WITH"
"151956","33","20169","WROTE_A_PAPER_WITH"
"151961","172","41453","WROTE_A_PAPER_WITH"
"151969","11432","118","WROTE_A_PAPER_WITH"
"151975","794","11007","WROTE_A_PAPER_WITH"
"151981","34481","84","WROTE_A_PAPER_WITH"
"151988","5759","628","WROTE_A_PAPER_WITH"
"151998","23","7116","WROTE_A_PAPER_WITH"
"152009","24306","230","WROTE_A_PAPER_WITH"
"152013","347","36046","WROTE_A_PAPER_WITH"
"152035","570","1408","WROTE_A_PAPER_WITH"
"152040","32462","595","WROTE_A_PAPER_WITH"
"152044","8810","817","WROTE_A_PAPER_WITH"
"152063","377","30607","WROTE_A_PAPER_WITH"
"152068","3253","630","WROTE_A_PAPER_WITH"
"152071","69","5623","WROTE_A_PAPER_WITH"
"152079","2174","442","WROTE_A_PAPER_WITH"
"152082","696","9490","WROTE_A_PAPER_WITH"
"152087","7397","416","WROTE_A_PAPER_WITH"
"152096","10329","812","WROTE_A_PAPER_WITH"
"152104","7397","306","WROTE_A_PAPER_WITH"
"152120","611","1400","WROTE_A_PAPER_WITH"
"152122","816","1868","WROTE_A_PAPER_WITH"
"152142","5472","148","WROTE_A_PAPER_WITH"
"152163","292","2905","WROTE_A_PAPER_WITH"
"152185","470","16859","WROTE_A_PAPER_WITH"
"152195","147","14620","WROTE_A_PAPER_WITH"
"152211","73","1755","WROTE_A_PAPER_WITH"
"152216","297","1150","WROTE_A_PAPER_WITH"
"152225","79","623","WROTE_A_PAPER_WITH"
"152229","543","14741","WROTE_A_PAPER_WITH"
"152235","508","3380","WROTE_A_PAPER_WITH"
"152236","1173","297","WROTE_A_PAPER_WITH"
"152253","482","2347","WROTE_A_PAPER_WITH"
"152256","705","45532","WROTE_A_PAPER_WITH"
"152257","17293","695","WROTE_A_PAPER_WITH"
